Date,Open,High,Low,Close,Volume,Adj Close
2015-08-14,835.17,835.17,835.17,835.17,000,835.17
2015-08-13,828.93,828.93,828.93,828.93,000,828.93
2015-08-12,831.57,831.57,831.57,831.57,000,831.57
2015-08-11,830.33,830.33,830.33,830.33,000,830.33
2015-08-10,848.08,848.08,848.08,848.08,000,848.08
2015-08-07,832.47,832.47,832.47,832.47,000,832.47
2015-08-06,820.43,820.43,820.43,820.43,000,820.43
2015-08-05,843.90,843.90,843.90,843.90,000,843.90
2015-08-04,837.43,837.43,837.43,837.43,000,837.43
2015-08-03,834.89,834.89,834.89,834.89,000,834.89
2015-07-31,858.82,858.82,858.82,858.82,000,858.82
2015-07-30,867.74,867.74,867.74,867.74,000,867.74
2015-07-29,865.84,865.84,865.84,865.84,000,865.84
2015-07-28,839.25,839.25,839.25,839.25,000,839.25
2015-07-27,840.37,840.37,840.37,840.37,000,840.37
2015-07-24,859.12,859.12,859.12,859.12,000,859.12
2015-07-23,884.47,884.47,884.47,884.47,000,884.47
2015-07-22,901.76,901.76,901.76,901.76,000,901.76
2015-07-21,905.33,905.33,905.33,905.33,000,905.33
2015-07-20,900.65,900.65,900.65,900.65,000,900.65
2015-07-17,912.44,912.44,912.44,912.44,000,912.44
2015-07-16,919.81,919.81,919.81,919.81,000,919.81
2015-07-15,909.45,909.45,909.45,909.45,000,909.45
2015-07-14,919.79,919.79,919.79,919.79,000,919.79
2015-07-13,915.47,915.47,915.47,915.47,000,915.47
2015-07-10,905.20,905.20,905.20,905.20,000,905.20
2015-07-09,889.76,889.76,889.76,889.76,000,889.76
2015-07-08,875.67,875.67,875.67,875.67,000,875.67
2015-07-07,885.78,885.78,885.78,885.78,000,885.78
2015-07-06,902.88,902.88,902.88,902.88,000,902.88
2015-07-03,919.61,919.61,919.61,919.61,000,919.61
2015-07-02,932.04,932.04,932.04,932.04,000,932.04
2015-07-01,930.66,930.66,930.66,930.66,000,930.66
2015-06-30,939.93,939.93,939.93,939.93,000,939.93
2015-06-29,928.03,928.03,928.03,928.03,000,928.03
2015-06-26,943.01,943.01,943.01,943.01,000,943.01
2015-06-25,941.32,941.32,941.32,941.32,000,941.32
2015-06-24,951.45,951.45,951.45,951.45,000,951.45
2015-06-23,964.32,964.32,964.32,964.32,000,964.32
2015-06-22,978.85,978.85,978.85,978.85,000,978.85
2015-06-19,966.90,966.90,966.90,966.90,000,966.90
2015-06-18,981.82,981.82,981.82,981.82,000,981.82
2015-06-17,966.55,966.55,966.55,966.55,000,966.55
2015-06-16,978.29,978.29,978.29,978.29,000,978.29
2015-06-15,957.38,957.38,957.38,957.38,000,957.38
2015-06-11,950.38,950.38,950.38,950.38,000,950.38
2015-06-10,958.97,958.97,958.97,958.97,000,958.97
2015-06-09,943.54,943.54,943.54,943.54,000,943.54
2015-06-08,923.23,923.23,923.23,923.23,000,923.23
2015-06-05,922.67,922.67,922.67,922.67,000,922.67
2015-06-04,922.63,922.63,922.63,922.63,000,922.63
2015-06-03,947.28,947.28,947.28,947.28,000,947.28
2015-06-02,973.45,973.45,973.45,973.45,000,973.45
2015-06-01,953.88,953.88,953.88,953.88,000,953.88
2015-05-29,968.81,968.81,968.81,968.81,000,968.81
2015-05-28,990.87,990.87,990.87,990.87,000,990.87
2015-05-27,1012.21,1012.21,1012.21,1012.21,000,1012.21
2015-05-26,1025.16,1025.16,1025.16,1025.16,000,1025.16
2015-05-25,1041.58,1041.58,1041.58,1041.58,000,1041.58
2015-05-22,1051.21,1051.21,1051.21,1051.21,000,1051.21
2015-05-21,1047.47,1047.47,1047.47,1047.47,000,1047.47
2015-05-20,1031.97,1031.97,1031.97,1031.97,000,1031.97
2015-05-19,1057.60,1057.60,1057.60,1057.60,000,1057.60
2015-05-18,1075.47,1075.47,1075.47,1075.47,000,1075.47
2015-05-15,1074.73,1074.73,1074.73,1074.73,000,1074.73
2015-05-14,1054.90,1054.90,1054.90,1054.90,000,1054.90
2015-05-13,1082.21,1082.21,1082.21,1082.21,000,1082.21
2015-05-12,1070.19,1070.19,1070.19,1070.19,000,1070.19
2015-05-08,1059.52,1059.52,1059.52,1059.52,000,1059.52
2015-05-07,1060.73,1060.73,1060.73,1060.73,000,1060.73
2015-05-06,1066.19,1066.19,1066.19,1066.19,000,1066.19
2015-05-05,1072.93,1072.93,1072.93,1072.93,000,1072.93
2015-04-30,1029.31,1029.31,1029.31,1029.31,000,1029.31
2015-04-29,1031.78,1031.78,1031.78,1031.78,000,1031.78
2015-04-28,1029.71,1029.71,1029.71,1029.71,000,1029.71
2015-04-27,1022.78,1022.78,1022.78,1022.78,000,1022.78
2015-04-24,1037.52,1037.52,1037.52,1037.52,000,1037.52
2015-04-23,1028.47,1028.47,1028.47,1028.47,000,1028.47
2015-04-22,1004.00,1004.00,1004.00,1004.00,000,1004.00
2015-04-21,1007.69,1007.69,1007.69,1007.69,000,1007.69
2015-04-20,995.70,995.70,995.70,995.70,000,995.70
2015-04-17,998.96,998.96,998.96,998.96,000,998.96
2015-04-16,1061.60,1061.60,1061.60,1061.60,000,1061.60
2015-04-15,1052.33,1052.33,1052.33,1052.33,000,1052.33
2015-04-14,1015.51,1015.51,1015.51,1015.51,000,1015.51
2015-04-13,1004.62,1004.62,1004.62,1004.62,000,1004.62
2015-04-10,999.38,999.38,999.38,999.38,000,999.38
2015-04-09,1003.42,1003.42,1003.42,1003.42,000,1003.42
2015-04-08,988.30,988.30,988.30,988.30,000,988.30
2015-04-07,971.24,971.24,971.24,971.24,000,971.24
2015-04-06,971.08,971.08,971.08,971.08,000,971.08
2015-04-03,930.12,930.12,930.12,930.12,000,930.12
2015-04-02,933.58,933.58,933.58,933.58,000,933.58
2015-04-01,910.41,910.41,910.41,910.41,000,910.41
2015-03-31,880.42,880.42,880.42,880.42,000,880.42
2015-03-30,878.94,878.94,878.94,878.94,000,878.94
2015-03-27,856.44,856.44,856.44,856.44,000,856.44
2015-03-26,868.62,868.62,868.62,868.62,000,868.62
2015-03-25,882.07,882.07,882.07,882.07,000,882.07
2015-03-24,880.28,880.28,880.28,880.28,000,880.28
2015-03-23,859.14,859.14,859.14,859.14,000,859.14
2015-03-20,862.14,862.14,862.14,862.14,000,862.14
2015-03-19,847.99,847.99,847.99,847.99,000,847.99
2015-03-18,841.05,841.05,841.05,841.05,000,841.05
2015-03-17,822.76,822.76,822.76,822.76,000,822.76
2015-03-16,812.88,812.88,812.88,812.88,000,812.88
2015-03-13,833.57,833.57,833.57,833.57,000,833.57
2015-03-12,859.26,859.26,859.26,859.26,000,859.26
2015-03-11,847.98,847.98,847.98,847.98,000,847.98
2015-03-10,845.36,845.36,845.36,845.36,000,845.36
2015-03-06,903.45,903.45,903.45,903.45,000,903.45
2015-03-05,912.38,912.38,912.38,912.38,000,912.38
2015-03-04,889.68,889.68,889.68,889.68,000,889.68
2015-03-03,917.05,917.05,917.05,917.05,000,917.05
2015-03-02,903.56,903.56,903.56,903.56,000,903.56
2015-02-27,896.63,896.63,896.63,896.63,000,896.63
2015-02-26,911.98,911.98,911.98,911.98,000,911.98
2015-02-25,883.88,883.88,883.88,883.88,000,883.88
2015-02-24,888.69,888.69,888.69,888.69,000,888.69
2015-02-20,910.42,910.42,910.42,910.42,000,910.42
2015-02-19,906.51,906.51,906.51,906.51,000,906.51
2015-02-18,929.35,929.35,929.35,929.35,000,929.35
2015-02-17,894.61,894.61,894.61,894.61,000,894.61
2015-02-16,897.35,897.35,897.35,897.35,000,897.35
2015-02-13,914.05,914.05,914.05,914.05,000,914.05
2015-02-12,861.93,861.93,861.93,861.93,000,861.93
2015-02-11,832.33,832.33,832.33,832.33,000,832.33
2015-02-10,825.89,825.89,825.89,825.89,000,825.89
2015-02-09,840.48,840.48,840.48,840.48,000,840.48
2015-02-06,826.40,826.40,826.40,826.40,000,826.40
2015-02-05,804.50,804.50,804.50,804.50,000,804.50
2015-02-04,770.63,770.63,770.63,770.63,000,770.63
2015-02-03,786.69,786.69,786.69,786.69,000,786.69
2015-02-02,745.82,745.82,745.82,745.82,000,745.82
2015-01-30,737.35,737.35,737.35,737.35,000,737.35
2015-01-29,747.45,747.45,747.45,747.45,000,747.45
2015-01-28,765.37,765.37,765.37,765.37,000,765.37
2015-01-27,783.53,783.53,783.53,783.53,000,783.53
2015-01-26,781.31,781.31,781.31,781.31,000,781.31
2015-01-23,820.99,820.99,820.99,820.99,000,820.99
2015-01-22,817.14,817.14,817.14,817.14,000,817.14
2015-01-21,782.13,782.13,782.13,782.13,000,782.13
2015-01-20,756.27,756.27,756.27,756.27,000,756.27
2015-01-19,766.57,766.57,766.57,766.57,000,766.57
2015-01-16,769.80,769.80,769.80,769.80,000,769.80
2015-01-15,762.39,762.39,762.39,762.39,000,762.39
2015-01-14,743.06,743.06,743.06,743.06,000,743.06
2015-01-13,737.88,737.88,737.88,737.88,000,737.88
2015-01-12,756.63,756.63,756.63,756.63,000,756.63
2015-01-09,782.62,782.62,782.62,782.62,000,782.62
2015-01-08,812.02,812.02,812.02,812.02,000,812.02
2015-01-06,746.48,746.48,746.48,746.48,000,746.48
2015-01-05,761.30,761.30,761.30,761.30,000,761.30
2014-12-30,790.71,790.71,790.71,790.71,000,790.71
2014-12-29,795.09,795.09,795.09,795.09,000,795.09
2014-12-26,828.57,828.57,828.57,828.57,000,828.57
2014-12-25,844.09,844.09,844.09,844.09,000,844.09
2014-12-24,814.97,814.97,814.97,814.97,000,814.97
2014-12-23,794.99,794.99,794.99,794.99,000,794.99
2014-12-22,811.03,811.03,811.03,811.03,000,811.03
2014-12-19,768.06,768.06,768.06,768.06,000,768.06
2014-12-18,764.93,764.93,764.93,764.93,000,764.93
2014-12-17,718.26,718.26,718.26,718.26,000,718.26
2014-12-16,629.15,629.15,629.15,629.15,000,629.15
2014-12-15,718.32,718.32,718.32,718.32,000,718.32
2014-12-12,799.18,799.18,799.18,799.18,000,799.18
2014-12-11,824.01,824.01,824.01,824.01,000,824.01
2014-12-10,855.05,855.05,855.05,855.05,000,855.05
2014-12-09,857.51,857.51,857.51,857.51,000,857.51
2014-12-08,870.37,870.37,870.37,870.37,000,870.37
2014-12-05,908.75,908.75,908.75,908.75,000,908.75
2014-12-04,918.65,918.65,918.65,918.65,000,918.65
2014-12-03,948.58,948.58,948.58,948.58,000,948.58
2014-12-02,925.43,925.43,925.43,925.43,000,925.43
2014-12-01,958.33,958.33,958.33,958.33,000,958.33
2014-11-28,974.27,974.27,974.27,974.27,000,974.27
2014-11-27,1006.43,1006.43,1006.43,1006.43,000,1006.43
2014-11-26,1027.61,1027.61,1027.61,1027.61,000,1027.61
2014-11-25,1054.38,1054.38,1054.38,1054.38,000,1054.38
2014-11-24,1076.16,1076.16,1076.16,1076.16,000,1076.16
2014-11-21,1058.80,1058.80,1058.80,1058.80,000,1058.80
2014-11-20,1040.36,1040.36,1040.36,1040.36,000,1040.36
2014-11-19,1021.17,1021.17,1021.17,1021.17,000,1021.17
2014-11-18,1020.77,1020.77,1020.77,1020.77,000,1020.77
2014-11-17,1004.13,1004.13,1004.13,1004.13,000,1004.13
2014-11-14,1002.96,1002.96,1002.96,1002.96,000,1002.96
2014-11-13,1012.16,1012.16,1012.16,1012.16,000,1012.16
2014-11-12,1045.09,1045.09,1045.09,1045.09,000,1045.09
2014-11-11,1028.95,1028.95,1028.95,1028.95,000,1028.95
2014-11-10,1045.51,1045.51,1045.51,1045.51,000,1045.51
2014-11-07,1007.68,1007.68,1007.68,1007.68,000,1007.68
2014-11-06,1017.28,1017.28,1017.28,1017.28,000,1017.28
2014-11-05,1054.45,1054.45,1054.45,1054.45,000,1054.45
2014-11-03,1078.33,1078.33,1078.33,1078.33,000,1078.33
2014-10-31,1091.44,1091.44,1091.44,1091.44,000,1091.44
2014-10-30,1098.68,1098.68,1098.68,1098.68,000,1098.68
2014-10-29,1059.62,1059.62,1059.62,1059.62,000,1059.62
2014-10-28,1049.58,1049.58,1049.58,1049.58,000,1049.58
2014-10-27,1039.50,1039.50,1039.50,1039.50,000,1039.50
2014-10-24,1036.68,1036.68,1036.68,1036.68,000,1036.68
2014-10-23,1035.91,1035.91,1035.91,1035.91,000,1035.91
2014-10-22,1047.47,1047.47,1047.47,1047.47,000,1047.47
2014-10-21,1063.86,1063.86,1063.86,1063.86,000,1063.86
2014-10-20,1056.71,1056.71,1056.71,1056.71,000,1056.71
2014-10-17,1072.94,1072.94,1072.94,1072.94,000,1072.94
2014-10-16,1045.23,1045.23,1045.23,1045.23,000,1045.23
2014-10-15,1067.05,1067.05,1067.05,1067.05,000,1067.05
2014-10-14,1075.45,1075.45,1075.45,1075.45,000,1075.45
2014-10-13,1076.58,1076.58,1076.58,1076.58,000,1076.58
2014-10-10,1064.29,1064.29,1064.29,1064.29,000,1064.29
2014-10-09,1088.80,1088.80,1088.80,1088.80,000,1088.80
2014-10-08,1082.59,1082.59,1082.59,1082.59,000,1082.59
2014-10-07,1106.80,1106.80,1106.80,1106.80,000,1106.80
2014-10-06,1120.20,1120.20,1120.20,1120.20,000,1120.20
2014-10-03,1092.12,1092.12,1092.12,1092.12,000,1092.12
2014-10-02,1095.11,1095.11,1095.11,1095.11,000,1095.11
2014-10-01,1113.42,1113.42,1113.42,1113.42,000,1113.42
2014-09-30,1123.72,1123.72,1123.72,1123.72,000,1123.72
2014-09-29,1126.21,1126.21,1126.21,1126.21,000,1126.21
2014-09-26,1156.15,1156.15,1156.15,1156.15,000,1156.15
2014-09-25,1175.59,1175.59,1175.59,1175.59,000,1175.59
2014-09-24,1189.23,1189.23,1189.23,1189.23,000,1189.23
2014-09-23,1167.25,1167.25,1167.25,1167.25,000,1167.25
2014-09-22,1151.16,1151.16,1151.16,1151.16,000,1151.16
2014-09-19,1170.25,1170.25,1170.25,1170.25,000,1170.25
2014-09-18,1187.24,1187.24,1187.24,1187.24,000,1187.24
2014-09-17,1190.10,1190.10,1190.10,1190.10,000,1190.10
2014-09-16,1202.00,1202.00,1202.00,1202.00,000,1202.00
2014-09-15,1194.73,1194.73,1194.73,1194.73,000,1194.73
2014-09-12,1213.27,1213.27,1213.27,1213.27,000,1213.27
2014-09-11,1217.88,1217.88,1217.88,1217.88,000,1217.88
2014-09-10,1239.09,1239.09,1239.09,1239.09,000,1239.09
2014-09-09,1246.64,1246.64,1246.64,1246.64,000,1246.64
2014-09-08,1245.53,1245.53,1245.53,1245.53,000,1245.53
2014-09-05,1257.26,1257.26,1257.26,1257.26,000,1257.26
2014-09-04,1241.51,1241.51,1241.51,1241.51,000,1241.51
2014-09-03,1239.23,1239.23,1239.23,1239.23,000,1239.23
2014-09-02,1177.93,1177.93,1177.93,1177.93,000,1177.93
2014-09-01,1177.66,1177.66,1177.66,1177.66,000,1177.66
2014-08-29,1190.23,1190.23,1190.23,1190.23,000,1190.23
2014-08-28,1219.49,1219.49,1219.49,1219.49,000,1219.49
2014-08-27,1260.72,1260.72,1260.72,1260.72,000,1260.72
2014-08-26,1259.47,1259.47,1259.47,1259.47,000,1259.47
2014-08-25,1267.42,1267.42,1267.42,1267.42,000,1267.42
2014-08-22,1260.07,1260.07,1260.07,1260.07,000,1260.07
2014-08-21,1275.60,1275.60,1275.60,1275.60,000,1275.60
2014-08-20,1257.41,1257.41,1257.41,1257.41,000,1257.41
2014-08-19,1251.69,1251.69,1251.69,1251.69,000,1251.69
2014-08-18,1243.56,1243.56,1243.56,1243.56,000,1243.56
2014-08-15,1232.34,1232.34,1232.34,1232.34,000,1232.34
2014-08-14,1231.94,1231.94,1231.94,1231.94,000,1231.94
2014-08-13,1220.80,1220.80,1220.80,1220.80,000,1220.80
2014-08-12,1198.72,1198.72,1198.72,1198.72,000,1198.72
2014-08-11,1203.67,1203.67,1203.67,1203.67,000,1203.67
2014-08-08,1170.60,1170.60,1170.60,1170.60,000,1170.60
2014-08-07,1157.97,1157.97,1157.97,1157.97,000,1157.97
2014-08-06,1160.86,1160.86,1160.86,1160.86,000,1160.86
2014-08-05,1191.37,1191.37,1191.37,1191.37,000,1191.37
2014-08-04,1212.21,1212.21,1212.21,1212.21,000,1212.21
2014-08-01,1212.74,1212.74,1212.74,1212.74,000,1212.74
2014-07-31,1219.36,1219.36,1219.36,1219.36,000,1219.36
2014-07-30,1222.40,1222.40,1222.40,1222.40,000,1222.40
2014-07-29,1207.29,1207.29,1207.29,1207.29,000,1207.29
2014-07-28,1208.83,1208.83,1208.83,1208.83,000,1208.83
2014-07-25,1246.25,1246.25,1246.25,1246.25,000,1246.25
2014-07-24,1266.72,1266.72,1266.72,1266.72,000,1266.72
2014-07-23,1272.02,1272.02,1272.02,1272.02,000,1272.02
2014-07-22,1266.88,1266.88,1266.88,1266.88,000,1266.88
2014-07-21,1239.13,1239.13,1239.13,1239.13,000,1239.13
2014-07-18,1276.28,1276.28,1276.28,1276.28,000,1276.28
2014-07-17,1299.03,1299.03,1299.03,1299.03,000,1299.03
2014-07-16,1350.52,1350.52,1350.52,1350.52,000,1350.52
2014-07-15,1352.15,1352.15,1352.15,1352.15,000,1352.15
2014-07-14,1361.89,1361.89,1361.89,1361.89,000,1361.89
2014-07-11,1383.18,1383.18,1383.18,1383.18,000,1383.18
2014-07-10,1383.70,1383.70,1383.70,1383.70,000,1383.70
2014-07-09,1403.72,1403.72,1403.72,1403.72,000,1403.72
2014-07-08,1393.59,1393.59,1393.59,1393.59,000,1393.59
2014-07-07,1385.24,1385.24,1385.24,1385.24,000,1385.24
2014-07-04,1360.48,1360.48,1360.48,1360.48,000,1360.48
2014-07-03,1390.72,1390.72,1390.72,1390.72,000,1390.72
2014-07-02,1390.47,1390.47,1390.47,1390.47,000,1390.47
2014-07-01,1362.10,1362.10,1362.10,1362.10,000,1362.10
2014-06-30,1366.08,1366.08,1366.08,1366.08,000,1366.08
2014-06-27,1379.75,1379.75,1379.75,1379.75,000,1379.75
2014-06-26,1377.41,1377.41,1377.41,1377.41,000,1377.41
2014-06-25,1383.02,1383.02,1383.02,1383.02,000,1383.02
2014-06-24,1421.07,1421.07,1421.07,1421.07,000,1421.07
2014-06-23,1369.10,1369.10,1369.10,1369.10,000,1369.10
2014-06-20,1358.73,1358.73,1358.73,1358.73,000,1358.73
2014-06-19,1371.55,1371.55,1371.55,1371.55,000,1371.55
2014-06-18,1362.99,1362.99,1362.99,1362.99,000,1362.99
2014-06-17,1343.50,1343.50,1343.50,1343.50,000,1343.50
2014-06-16,1357.80,1357.80,1357.80,1357.80,000,1357.80
2014-06-11,1374.94,1374.94,1374.94,1374.94,000,1374.94
2014-06-10,1368.84,1368.84,1368.84,1368.84,000,1368.84
2014-06-09,1361.65,1361.65,1361.65,1361.65,000,1361.65
2014-06-06,1359.10,1359.10,1359.10,1359.10,000,1359.10
2014-06-05,1333.86,1333.86,1333.86,1333.86,000,1333.86
2014-06-04,1324.87,1324.87,1324.87,1324.87,000,1324.87
2014-06-03,1324.03,1324.03,1324.03,1324.03,000,1324.03
2014-06-02,1322.52,1322.52,1322.52,1322.52,000,1322.52
2014-05-30,1295.75,1295.75,1295.75,1295.75,000,1295.75
2014-05-29,1314.71,1314.71,1314.71,1314.71,000,1314.71
2014-05-28,1300.46,1300.46,1300.46,1300.46,000,1300.46
2014-05-27,1297.50,1297.50,1297.50,1297.50,000,1297.50
2014-05-26,1335.73,1335.73,1335.73,1335.73,000,1335.73
2014-05-23,1326.58,1326.58,1326.58,1326.58,000,1326.58
2014-05-22,1312.97,1312.97,1312.97,1312.97,000,1312.97
2014-05-21,1317.09,1317.09,1317.09,1317.09,000,1317.09
2014-05-20,1298.64,1298.64,1298.64,1298.64,000,1298.64
2014-05-19,1289.98,1289.98,1289.98,1289.98,000,1289.98
2014-05-16,1262.01,1262.01,1262.01,1262.01,000,1262.01
2014-05-15,1253.00,1253.00,1253.00,1253.00,000,1253.00
2014-05-14,1261.01,1261.01,1261.01,1261.01,000,1261.01
2014-05-13,1254.29,1254.29,1254.29,1254.29,000,1254.29
2014-05-12,1234.31,1234.31,1234.31,1234.31,000,1234.31
2014-05-08,1232.78,1232.78,1232.78,1232.78,000,1232.78
2014-05-07,1227.75,1227.75,1227.75,1227.75,000,1227.75
2014-05-06,1172.91,1172.91,1172.91,1172.91,000,1172.91
2014-05-05,1143.44,1143.44,1143.44,1143.44,000,1143.44
2014-05-02,1148.96,1148.96,1148.96,1148.96,000,1148.96
2014-04-30,1155.70,1155.70,1155.70,1155.70,000,1155.70
2014-04-29,1153.36,1153.36,1153.36,1153.36,000,1153.36
2014-04-28,1139.29,1139.29,1139.29,1139.29,000,1139.29
2014-04-25,1119.37,1119.37,1119.37,1119.37,000,1119.37
2014-04-24,1145.66,1145.66,1145.66,1145.66,000,1145.66
2014-04-23,1171.99,1171.99,1171.99,1171.99,000,1171.99
2014-04-22,1178.81,1178.81,1178.81,1178.81,000,1178.81
2014-04-21,1187.94,1187.94,1187.94,1187.94,000,1187.94
2014-04-18,1200.22,1200.22,1200.22,1200.22,000,1200.22
2014-04-17,1172.62,1172.62,1172.62,1172.62,000,1172.62
2014-04-16,1154.31,1154.31,1154.31,1154.31,000,1154.31
2014-04-15,1142.96,1142.96,1142.96,1142.96,000,1142.96
2014-04-14,1179.97,1179.97,1179.97,1179.97,000,1179.97
2014-04-11,1204.07,1204.07,1204.07,1204.07,000,1204.07
2014-04-10,1213.46,1213.46,1213.46,1213.46,000,1213.46
2014-04-09,1190.13,1190.13,1190.13,1190.13,000,1190.13
2014-04-08,1195.71,1195.71,1195.71,1195.71,000,1195.71
2014-04-07,1193.78,1193.78,1193.78,1193.78,000,1193.78
2014-04-04,1233.93,1233.93,1233.93,1233.93,000,1233.93
2014-04-03,1210.71,1210.71,1210.71,1210.71,000,1210.71
2014-04-02,1222.47,1222.47,1222.47,1222.47,000,1222.47
2014-04-01,1235.74,1235.74,1235.74,1235.74,000,1235.74
2014-03-31,1226.10,1226.10,1226.10,1226.10,000,1226.10
2014-03-28,1186.28,1186.28,1186.28,1186.28,000,1186.28
2014-03-27,1179.47,1179.47,1179.47,1179.47,000,1179.47
2014-03-26,1198.89,1198.89,1198.89,1198.89,000,1198.89
2014-03-25,1170.20,1170.20,1170.20,1170.20,000,1170.20
2014-03-24,1131.60,1131.60,1131.60,1131.60,000,1131.60
2014-03-21,1136.21,1136.21,1136.21,1136.21,000,1136.21
2014-03-20,1150.82,1150.82,1150.82,1150.82,000,1150.82
2014-03-19,1155.81,1155.81,1155.81,1155.81,000,1155.81
2014-03-18,1161.26,1161.26,1161.26,1161.26,000,1161.26
2014-03-17,1114.66,1114.66,1114.66,1114.66,000,1114.66
2014-03-14,1062.47,1062.47,1062.47,1062.47,000,1062.47
2014-03-13,1077.89,1077.89,1077.89,1077.89,000,1077.89
2014-03-12,1100.14,1100.14,1100.14,1100.14,000,1100.14
2014-03-11,1132.05,1132.05,1132.05,1132.05,000,1132.05
2014-03-07,1158.87,1158.87,1158.87,1158.87,000,1158.87
2014-03-06,1164.63,1164.63,1164.63,1164.63,000,1164.63
2014-03-05,1182.05,1182.05,1182.05,1182.05,000,1182.05
2014-03-04,1184.22,1184.22,1184.22,1184.22,000,1184.22
2014-03-03,1115.06,1115.06,1115.06,1115.06,000,1115.06
2014-02-28,1267.27,1267.27,1267.27,1267.27,000,1267.27
2014-02-27,1260.95,1260.95,1260.95,1260.95,000,1260.95
2014-02-26,1286.07,1286.07,1286.07,1286.07,000,1286.07
2014-02-25,1306.37,1306.37,1306.37,1306.37,000,1306.37
2014-02-24,1318.98,1318.98,1318.98,1318.98,000,1318.98
2014-02-21,1315.54,1315.54,1315.54,1315.54,000,1315.54
2014-02-20,1303.15,1303.15,1303.15,1303.15,000,1303.15
2014-02-19,1306.00,1306.00,1306.00,1306.00,000,1306.00
2014-02-18,1343.62,1343.62,1343.62,1343.62,000,1343.62
2014-02-17,1347.41,1347.41,1347.41,1347.41,000,1347.41
2014-02-14,1343.20,1343.20,1343.20,1343.20,000,1343.20
2014-02-13,1321.61,1321.61,1321.61,1321.61,000,1321.61
2014-02-12,1353.17,1353.17,1353.17,1353.17,000,1353.17
2014-02-11,1341.85,1341.85,1341.85,1341.85,000,1341.85
2014-02-10,1336.02,1336.02,1336.02,1336.02,000,1336.02
2014-02-07,1341.49,1341.49,1341.49,1341.49,000,1341.49
2014-02-06,1330.28,1330.28,1330.28,1330.28,000,1330.28
2014-02-05,1317.50,1317.50,1317.50,1317.50,000,1317.50
2014-02-04,1291.82,1291.82,1291.82,1291.82,000,1291.82
2014-02-03,1293.20,1293.20,1293.20,1293.20,000,1293.20
2014-01-31,1301.02,1301.02,1301.02,1301.02,000,1301.02
2014-01-30,1320.90,1320.90,1320.90,1320.90,000,1320.90
2014-01-29,1308.00,1308.00,1308.00,1308.00,000,1308.00
2014-01-28,1332.51,1332.51,1332.51,1332.51,000,1332.51
2014-01-27,1346.51,1346.51,1346.51,1346.51,000,1346.51
2014-01-24,1364.11,1364.11,1364.11,1364.11,000,1364.11
2014-01-23,1381.59,1381.59,1381.59,1381.59,000,1381.59
2014-01-22,1391.75,1391.75,1391.75,1391.75,000,1391.75
2014-01-21,1395.87,1395.87,1395.87,1395.87,000,1395.87
2014-01-20,1394.49,1394.49,1394.49,1394.49,000,1394.49
2014-01-17,1395.79,1395.79,1395.79,1395.79,000,1395.79
2014-01-16,1397.23,1397.23,1397.23,1397.23,000,1397.23
2014-01-15,1401.78,1401.78,1401.78,1401.78,000,1401.78
2014-01-14,1388.69,1388.69,1388.69,1388.69,000,1388.69
2014-01-13,1401.82,1401.82,1401.82,1401.82,000,1401.82
2014-01-10,1395.91,1395.91,1395.91,1395.91,000,1395.91
2014-01-09,1388.86,1388.86,1388.86,1388.86,000,1388.86
2014-01-08,1390.35,1390.35,1390.35,1390.35,000,1390.35
2014-01-06,1388.28,1388.28,1388.28,1388.28,000,1388.28
2013-12-30,1442.73,1442.73,1442.73,1442.73,000,1442.73
2013-12-27,1445.39,1445.39,1445.39,1445.39,000,1445.39
2013-12-26,1448.29,1448.29,1448.29,1448.29,000,1448.29
2013-12-25,1447.50,1447.50,1447.50,1447.50,000,1447.50
2013-12-24,1454.02,1454.02,1454.02,1454.02,000,1454.02
2013-12-23,1453.10,1453.10,1453.10,1453.10,000,1453.10
2013-12-20,1429.91,1429.91,1429.91,1429.91,000,1429.91
2013-12-19,1431.11,1431.11,1431.11,1431.11,000,1431.11
2013-12-18,1423.87,1423.87,1423.87,1423.87,000,1423.87
2013-12-17,1414.68,1414.68,1414.68,1414.68,000,1414.68
2013-12-16,1407.25,1407.25,1407.25,1407.25,000,1407.25
2013-12-13,1391.85,1391.85,1391.85,1391.85,000,1391.85
2013-12-12,1393.57,1393.57,1393.57,1393.57,000,1393.57
2013-12-11,1409.28,1409.28,1409.28,1409.28,000,1409.28
2013-12-10,1409.85,1409.85,1409.85,1409.85,000,1409.85
2013-12-09,1412.08,1412.08,1412.08,1412.08,000,1412.08
2013-12-06,1390.61,1390.61,1390.61,1390.61,000,1390.61
2013-12-05,1362.55,1362.55,1362.55,1362.55,000,1362.55
2013-12-04,1364.44,1364.44,1364.44,1364.44,000,1364.44
2013-12-03,1372.44,1372.44,1372.44,1372.44,000,1372.44
2013-12-02,1398.74,1398.74,1398.74,1398.74,000,1398.74
2013-11-29,1402.93,1402.93,1402.93,1402.93,000,1402.93
2013-11-28,1406.51,1406.51,1406.51,1406.51,000,1406.51
2013-11-27,1404.31,1404.31,1404.31,1404.31,000,1404.31
2013-11-26,1416.43,1416.43,1416.43,1416.43,000,1416.43
2013-11-25,1433.55,1433.55,1433.55,1433.55,000,1433.55
2013-11-22,1444.91,1444.91,1444.91,1444.91,000,1444.91
2013-11-21,1425.86,1425.86,1425.86,1425.86,000,1425.86
2013-11-20,1447.20,1447.20,1447.20,1447.20,000,1447.20
